Date,Beans,Nuwaraeliya Carrot,Cabbage,Tomato,Brinjal,Pumpkin - Big,Snake Gourd,Lime,Red Onion- Lanka,Red Onion Import,Potatoes - Nuwaraeliya,Potatoes - Import
2/8/2024,550,725,390,595,235,250,195,105,,240,,105
2/9/2024,575,700,390,575,190,275,190,95,,220,255,115
2/10/2024,,,,,,,,,,,,
2/11/2024,,,,,,,,,,,,
2/12/2024,555,575,325,625,155,255,190,115,,255,290,113
2/13/2024,575,575,375,645,155,275,210,115,,245,,115
2/14/2024,525,575,375,625,155,245,190,105,,223,295,128
2/15/2024,575,540,325,690,140,275,235,105,,255,345,125
2/16/2024,475,450,325,625,105,215,155,105,,255,285,123
2/17/2024,,,,,,,,,,,,
2/18/2024,,,,,,,,,,,,
2/19/2024,575,390,335,710,140,255,190,110,255,225,255,120
2/20/2024,525,310,325,675,135,225,210,105,285,260,290,118
2/21/2024,545,355,295,625,145,255,195,115,170,185,325,105
2/22/2024,400,435,310,425,130,255,190,115,205,185,225,105
2/23/2024,,,,,,,,,,,,
2/24/2024,,,,,,,,,,,,
2/25/2024,,,,,,,,,,,,
2/26/2024,375,340,340,425,115,255,170,125,190,215,215,113
2/27/2024,435,305,305,425,105,205,190,110,,215,255,120
2/28/2024,410,400,290,410,110,260,155,125,225,245,235,133
2/29/2024,375,365,320,325,90,205,175,95,,225,265,115
3/1/2024,440,345,290,325,105,255,145,125,240,235,,145
3/2/2024,,,,,,,,,,,,
3/3/2024,,,,,,,,,,,,
3/4/2024,390,290,325,275,155,215,145,125,240,245,225,148
3/5/2024,375,355,310,225,145,205,145,115,245,233,375,155
3/6/2024,315,255,335,275,165,205,140,125,215,235,238,155
3/7/2024,300,295,375,290,155,205,125,135,225,225,355,163
3/8/2024,,,,,,,,,,,,
3/9/2024,,,,,,,,,,,,
3/10/2024,,,,,,,,,,,,
3/11/2024,275,325,290,260,190,175,125,190,295,315,255,185
3/12/2024,265,385,400,295,190,170,145,165,240,345,265,185
3/13/2024,225,390,390,250,195,165,145,160,260,345,285,183
3/14/2024,265,335,440,275,190,160,125,175,290,245,310,185
3/15/2024,225,310,440,225,200,155,110,170,260,215,265,185
3/16/2024,,,,,,,,,,,,
3/17/2024,,,,,,,,,,,,
3/18/2024,140,340,375,140,205,145,115,215,225,260,275,178
3/19/2024,115,235,265,115,175,135,95,225,240,223,255,178
3/20/2024,165,290,275,115,175,175,110,225,225,205,295,163
3/21/2024,170,290,235,105,140,145,105,220,195,205,255,153
3/22/2024,140,240,240,115,160,135,105,215,225,135,265,
3/23/2024,,,,,,,,,,,,
3/24/2024,,,,,,,,,,,,
3/25/2024,110,290,265,105,165,140,75,325,240,215,245,145
3/26/2024,100,265,190,110,165,140,85,310,245,215,265,145
3/27/2024,110,235,195,105,175,145,75,310,215,205,255,145
3/28/2024,115,265,215,75,90,145,65,295,225,245,215,143
3/29/2024,,,,,,,,,,,,
3/30/2024,,,,,,,,,,,,
3/31/2024,,,,,,,,,,,,
4/1/2024,100,245,155,75,105,135,65,325,200,240,238,128
4/2/2024,100,250,125,75,105,145,60,388,240,255,265,133
4/3/2024,65,310,100,75,110,145,55,390,225,245,245,145
4/4/2024,55,260,125,55,90,125,70,375,195,205,225,145
4/5/2024,85,245,105,55,90,125,75,395,275,255,220,135
4/6/2024,,,,,,,,,,,,
4/7/2024,,,,,,,,,,,,
4/8/2024,110,255,120,130,210,105,80,475,275,275,215,133
4/9/2024,200,245,125,190,225,105,73,660,240,230,225,133
4/10/2024,185,215,125,135,155,115,60,725,240,275,215,138
4/11/2024,,,,,,,,,,,,
4/12/2024,,,,,,,,,,,,
4/13/2024,,,,,,,,,,,,
4/14/2024,,,,,,,,,,,,
4/15/2024,,,,,,,,,,,,
4/16/2024,165,245,155,45,125,95,55,675,265,240,235,
4/17/2024,45,240,155,18,90,110,60,775,235,295,260,145
4/18/2024,75,190,125,40,80,100,70,775,315,265,,138
4/19/2024,145,170,125,55,85,105,65,950,265,225,215,125
4/20/2024,,,,,,,,,,,,
4/21/2024,,,,,,,,,,,,
4/22/2024,140,195,115,25,75,105,70,950,295,295,260,143
4/23/2024,,,,,,,,,,,,
4/24/2024,135,160,85,48,105,75,70,875,230,285,215,143
4/25/2024,150,150,100,45,90,63,65,850,285,275,228,138
4/26/2024,140,125,55,45,70,58,65,950,235,275,223,145
4/27/2024,,,,,,,,,,,,
4/28/2024,,,,,,,,,,,,
4/29/2024,170,110,80,45,75,55,95,950,270,315,215,163
4/30/2024,200,145,88,40,65,53,115,900,240,,215,168
5/1/2024,,,,,,,,,,,,
5/2/2024,140,140,75,40,115,48,115,900,250,305,205,143
5/3/2024,195,120,85,68,145,45,95,950,250,260,175,143
5/4/2024,,,,,,,,,,,,
5/5/2024,,,,,,,,,,,,
5/6/2024,215,145,90,60,165,43,165,"1,100",240,195,195,145
5/7/2024,245,135,90,48,175,43,155,"1,100",240,185,205,158
5/8/2024,190,170,105,65,190,55,125,"1,350",,200,195,
5/9/2024,175,105,105,45,190,53,110,"1,150",225,265,205,135
5/10/2024,175,95,90,55,175,55,155,"1,150",225,250,195,165
5/11/2024,,,,,,,,,,,,
5/12/2024,,,,,,,,,,,,
5/13/2024,235,115,105,70,175,63,115,"1,150",275,265,205,168
5/14/2024,290,105,110,65,190,58,105,"1,350",275,245,215,165
5/15/2024,230,90,70,90,175,70,135,"1,250",260,235,225,145
5/16/2024,295,85,85,95,175,65,115,"1,325",250,,195,148
5/17/2024,335,125,105,90,155,63,105,"1,250",275,315,218,153
5/18/2024,,,,,,,,,,,,
5/19/2024,,,,,,,,,,,,
5/20/2024,325,155,70,125,150,63,140,"1,050",300,220,215,163
5/21/2024,375,140,60,95,175,63,190,950,300,315,215,168
5/22/2024,500,140,75,60,140,63,175,775,350,215,205,163
5/23/2024,,,,,,,,,,,,
5/24/2024,,,,,,,,,,,,
5/25/2024,,,,,,,,,,,,
5/26/2024,,,,,,,,,,,,
5/27/2024,575,125,85,70,190,65,125,"1,050",470,325,285,158
5/28/2024,625,110,70,70,210,88,125,950,300,390,255,163
5/29/2024,650,130,95,95,190,75,210,850,275,390,290,148
5/30/2024,625,110,105,95,210,83,145,750,300,345,285,163
5/31/2024,625,125,95,145,275,95,225,825,395,375,225,173
6/1/2024,,,,,,,,,,,,
6/2/2024,,,,,,,,,,,,
6/3/2024,400,140,75,110,325,85,225,875,300,345,240,175
6/4/2024,425,150,80,105,425,95,245,825,,375,255,160
6/5/2024,375,145,90,175,385,85,245,875,300,375,225,168
6/6/2024,475,145,145,160,325,95,265,850,350,375,230,163
6/7/2024,480,185,115,225,285,105,240,900,,330,255,155
6/8/2024,,,,,,,,,,,,
6/9/2024,,,,,,,,,,,,
6/10/2024,375,315,190,290,375,110,290,"1,050",,325,275,175
6/11/2024,475,325,200,335,325,105,290,950,325,365,255,180
6/12/2024,425,275,125,375,340,105,265,975,325,365,275,178
6/13/2024,475,390,175,360,390,125,250,925,275,330,260,180
6/14/2024,425,210,205,390,375,150,225,875,320,355,280,175
6/15/2024,,,,,,,,,,,,
6/16/2024,,,,,,,,,,,,
6/17/2024,,,,,,,,,,,,
6/18/2024,485,325,170,475,275,145,255,875,340,345,315,163
6/19/2024,525,375,130,525,225,155,210,875,325,345,275,155
6/20/2024,500,375,175,525,265,145,175,950,375,368,290,170
6/21/2024,,,,,,,,,,,,
6/22/2024,,,,,,,,,,,,
6/23/2024,,,,,,,,,,,,
6/24/2024,425,425,165,425,160,145,145,"1,050",290,365,285,155
6/25/2024,590,425,190,610,210,155,155,975,,323,,178
6/26/2024,475,425,190,525,155,125,175,875,,345,375,163
6/27/2024,475,395,180,400,130,145,160,825,355,345,345,173
6/28/2024,425,390,135,425,225,120,135,800,315,345,355,183
6/29/2024,,,,,,,,,,,,
6/30/2024,,,,,,,,,,,,
7/1/2024,525,375,145,390,225,125,205,725,325,320,290,183
7/2/2024,525,365,175,325,160,125,165,625,260,290,315,198
7/3/2024,450,425,140,310,185,140,145,625,310,320,310,205
7/4/2024,475,425,155,265,190,135,160,625,275,300,290,215
7/5/2024,390,290,185,200,180,140,125,625,260,245,295,225
7/6/2024,,,,,,,,,,,,
7/7/2024,,,,,,,,,,,,
7/8/2024,450,335,190,200,130,150,165,625,300,310,310,223
7/9/2024,435,350,190,190,165,155,180,675,325,265,305,238
7/10/2024,425,365,270,225,140,190,140,675,,275,,255
7/11/2024,375,345,225,190,185,140,125,525,355,275,325,273
7/12/2024,490,210,175,190,135,143,125,490,,235,,275
7/13/2024,,,,,,,,,,,,
7/14/2024,,,,,,,,,,,,
7/15/2024,450,340,265,305,210,165,145,475,290,,395,335
7/16/2024,475,375,270,325,165,165,145,440,,275,,275
7/17/2024,575,325,205,290,115,160,110,375,250,245,345,235
7/18/2024,475,325,190,275,80,165,110,300,240,,,200
7/19/2024,515,325,190,275,140,175,135,325,215,255,,233
7/20/2024,,,,,,,,,,,,
7/21/2024,,,,,,,,,,,,
7/22/2024,575,390,210,225,165,155,105,325,290,220,,230
7/23/2024,595,325,290,265,185,160,135,425,285,,365,220
7/24/2024,575,325,250,240,150,160,120,375,225,,365,235
7/25/2024,575,275,278,220,190,115,105,400,285,,355,215
7/26/2024,525,365,230,190,215,125,145,375,275,,390,208
7/27/2024,,,,,,,,,,,,
7/28/2024,,,,,,,,,,,,
7/29/2024,475,275,270,170,190,118,140,375,275,300,,183
7/30/2024,425,235,310,165,175,115,135,340,310,300,415,175
7/31/2024,290,235,290,160,290,105,145,350,275,345,365,178
8/1/2024,425,290,305,190,295,135,155,325,290,,355,163
8/2/2024,375,245,310,105,275,95,130,325,225,335,415,163
8/3/2024,,,,,,,,,,,,
8/4/2024,,,,,,,,,,,,
8/5/2024,350,175,225,165,130,95,140,225,190,,375,168
8/6/2024,350,195,225,165,195,130,155,375,225,,345,175
8/7/2024,325,155,255,150,205,90,110,310,210,,290,175
8/8/2024,475,175,160,145,225,125,110,390,225,,,178
8/9/2024,365,165,155,165,155,130,105,375,270,,,163
8/10/2024,,,,,,,,,,,,
8/11/2024,,,,,,,,,,,,
8/12/2024,395,165,175,165,150,158,145,350,205,,,165
8/13/2024,425,190,185,135,150,145,140,325,210,,355,165
8/14/2024,385,210,180,155,180,145,135,325,200,,,175
8/15/2024,350,165,185,130,105,135,110,360,200,,,175
8/16/2024,375,190,185,125,165,110,130,375,210,,,163
8/17/2024,,,,,,,,,,,,
8/18/2024,,,,,,,,,,,,
8/19/2024,,,,,,,,,,,,
8/20/2024,375,190,150,120,105,63,135,325,205,,,168
8/21/2024,365,175,140,140,155,65,135,325,,310,315,158
8/22/2024,375,155,125,115,125,65,115,325,185,,315,160
8/23/2024,275,160,115,140,135,63,90,335,200,,,168
8/24/2024,,,,,,,,,,,,
8/25/2024,,,,,,,,,,,,
8/26/2024,375,215,130,150,140,53,125,215,190,,,165
8/27/2024,340,175,145,130,165,55,155,190,200,,335,163
8/28/2024,275,165,165,135,130,40,145,190,200,,285,160
8/29/2024,315,175,140,125,160,43,145,205,215,,275,163
8/30/2024,250,175,150,115,170,43,155,225,175,,255,160
8/31/2024,,,,,,,,,,,,
9/1/2024,,,,,,,,,,,,
9/2/2024,160,190,145,78,155,33,135,190,180,,325,148
9/3/2024,185,190,150,65,185,30,115,225,190,,,168
9/4/2024,190,165,150,90,190,33,125,235,225,,265,160
9/5/2024,210,190,180,90,175,40,135,225,215,,,178
9/6/2024,200,180,140,85,240,38,110,215,240,,,165
9/7/2024,,,,,,,,,,,,
9/8/2024,,,,,,,,,,,,
9/9/2024,200,170,175,125,240,53,140,215,215,,,163
9/10/2024,140,150,165,125,225,48,145,225,175,,,160
9/11/2024,130,140,165,125,155,43,120,210,200,,,158
9/12/2024,180,125,165,95,190,38,145,215,185,,,150
9/13/2024,175,125,155,110,205,43,155,210,200,,,155
9/14/2024,,,,,,,,,,,,
9/15/2024,,,,,,,,,,,,
9/16/2024,,,,,,,,,,,,
9/17/2024,,,,,,,,,,,,
9/18/2024,215,150,175,115,275,45,155,290,240,,,160
9/19/2024,225,155,190,125,190,45,145,285,295,,185,155
9/20/2024,215,155,170,115,220,48,160,325,240,,195,145
9/21/2024,,,,,,,,,,,,
9/22/2024,,,,,,,,,,,,
9/23/2024,475,375,275,145,335,58,225,475,320,,260,165
9/24/2024,220,145,240,85,215,53,155,425,260,,245,163
9/25/2024,200,125,205,105,175,45,145,410,200,,245,165
9/26/2024,215,120,140,125,140,53,140,350,240,,235,168
9/27/2024,250,90,175,155,115,58,140,350,230,,195,165
9/28/2024,,,,,,,,,,,,
9/29/2024,,,,,,,,,,,,
9/30/2024,250,110,150,210,145,55,145,325,225,,200,160
10/1/2024,195,110,165,200,175,53,135,340,210,,190,160
10/2/2024,175,100,150,200,95,63,140,375,235,,195,148
10/3/2024,240,75,115,200,125,45,125,390,200,,195,163
10/4/2024,310,70,105,175,100,58,140,375,250,,185,163
10/5/2024,,,,,,,,,,,,
10/6/2024,,,,,,,,,,,,
10/7/2024,290,75,100,210,75,68,155,440,240,,175,160
10/8/2024,285,85,105,165,85,65,135,425,250,,180,160
10/9/2024,275,85,85,190,110,78,140,400,315,,165,160
10/10/2024,240,75,95,190,75,80,145,440,230,,175,160
10/11/2024,220,70,95,175,100,83,145,435,265,,190,155
10/12/2024,,,,,,,,,,,,
10/13/2024,,,,,,,,,,,,
10/14/2024,275,75,100,210,110,95,140,525,250,,185,155
10/15/2024,290,70,90,200,110,98,140,525,275,,185,160
10/16/2024,285,90,115,185,105,95,145,475,275,,183,158
10/17/2024,,,,,,,,,,,,
10/18/2024,355,65,85,215,110,95,155,475,250,,190,163
10/19/2024,,,,,,,,,,,,
10/20/2024,,,,,,,,,,,,
10/21/2024,325,90,85,210,130,105,145,475,225,,175,163
10/22/2024,315,75,80,210,160,85,175,475,245,,193,160
10/23/2024,250,70,55,175,140,105,145,495,230,,165,165
10/24/2024,190,75,75,230,115,105,160,440,225,,178,165
10/25/2024,290,75,65,210,125,105,145,525,190,,175,155
10/26/2024,,,,,,,,,,,,
10/27/2024,,,,,,,,,,,,
10/28/2024,295,90,125,190,185,95,165,435,240,,215,155
10/29/2024,250,65,90,165,225,115,190,475,250,,210,160
10/30/2024,275,65,75,140,230,113,140,475,300,345,210,165
10/31/2024,,,,,,,,,,,,
11/1/2024,240,70,75,145,235,105,150,525,235,335,210,165
11/2/2024,,,,,,,,,,,,
11/3/2024,,,,,,,,,,,,
11/4/2024,185,80,85,155,190,105,140,575,280,335,205,158
11/5/2024,185,65,60,165,225,95,155,575,250,335,200,160
11/6/2024,225,75,65,190,190,103,135,575,215,335,205,158
11/7/2024,190,68,60,210,190,105,140,525,250,295,215,160
11/8/2024,290,63,70,175,210,90,130,525,280,323,210,158
11/9/2024,,,,,,,,,,,,
11/10/2024,,,,,,,,,,,,
11/11/2024,275,65,63,215,170,78,135,575,280,375,210,155
11/12/2024,285,100,90,225,165,95,140,525,255,375,205,163
11/13/2024,390,130,85,210,180,115,145,525,250,375,240,160
11/14/2024,,,,,,,,,,,,
11/15/2024,,,,,,,,,,,,
11/16/2024,,,,,,,,,,,,
11/17/2024,,,,,,,,,,,,
11/18/2024,448,75,65,170,130,95,140,575,300,375,,165
11/19/2024,410,90,85,185,140,105,155,525,300,355,240,158
11/20/2024,475,95,75,175,95,110,155,425,275,355,255,163
11/21/2024,490,85,63,155,90,85,135,450,320,325,190,165
11/22/2024,340,75,70,165,90,100,155,375,275,345,230,165
11/23/2024,,,,,,,,,,,,
11/24/2024,,,,,,,,,,,,
11/25/2024,390,85,65,215,140,95,155,425,240,335,245,173
11/26/2024,440,70,65,210,150,95,145,475,270,335,255,185
11/27/2024,475,180,60,215,175,105,155,575,250,310,255,210
11/28/2024,375,155,100,235,210,110,150,500,275,310,255,210
11/29/2024,415,135,160,285,190,115,155,425,225,295,,220
11/30/2024,,,,,,,,,,,,
12/1/2024,,,,,,,,,,,,
12/2/2024,575,75,95,195,200,105,210,325,250,295,260,215
12/3/2024,525,90,95,205,210,100,185,375,310,290,260,165
12/4/2024,575,155,95,140,240,93,190,235,255,285,265,235
12/5/2024,550,155,150,235,310,105,290,225,,323,290,
12/6/2024,450,135,105,215,255,95,265,255,250,,275,225
12/7/2024,,,,,,,,,,,,
12/8/2024,,,,,,,,,,,,
12/9/2024,525,165,110,170,200,105,275,275,250,285,285,238
12/10/2024,475,125,130,165,250,93,260,225,315,345,255,235
12/11/2024,475,145,150,185,275,95,290,240,260,335,,255
12/12/2024,425,125,190,215,290,105,275,250,240,335,,265
12/13/2024,350,125,185,275,265,115,285,250,300,335,290,250
12/14/2024,,,,,,,,,,,,
12/15/2024,,,,,,,,,,,,
12/16/2024,200,120,160,365,315,145,290,275,285,365,255,228
12/17/2024,225,115,170,400,325,150,270,275,275,365,325,215
12/18/2024,225,135,165,410,425,145,290,285,285,345,315,205
12/19/2024,300,155,165,425,315,155,275,235,370,385,,190
12/20/2024,300,95,125,470,340,160,310,190,265,365,295,215
12/21/2024,,,,,,,,,,,,
12/22/2024,,,,,,,,,,,,
12/23/2024,450,115,110,315,300,160,240,145,295,375,315,195
12/24/2024,310,125,125,325,240,170,195,140,280,345,245,220
12/25/2024,,,,,,,,,,,,
12/26/2024,475,165,135,250,430,170,170,160,285,395,290,200
12/27/2024,415,240,125,225,435,175,185,230,300,385,315,195
12/28/2024,,,,,,,,,,,,
12/29/2024,,,,,,,,,,,,
12/30/2024,350,210,110,285,310,125,150,205,265,290,,195
12/31/2024,285,210,115,265,275,130,120,175,280,405,315,185
1/1/2025,250,175,130,290,325,150,100,160,275,400,,185
1/1/2025,250,175,130,290,325,150,100,160,275,400,,185
1/2/2025,335,225,135,315,385,135,125,205,275,375,,165
1/2/2025,335,225,135,315,385,135,125,205,275,375,,165
1/3/2025,205,260,135,330,335,140,135,210,275,375,,175
1/3/2025,205,260,135,330,335,140,135,210,275,375,,175
1/4/2025,,,,,,,,,,,,
1/4/2025,,,,,,,,,,,,
1/5/2025,,,,,,,,,,,,
1/5/2025,,,,,,,,,,,,
1/6/2025,275,175,90,290,315,155,225,175,240,465,,173
1/6/2025,275,175,90,290,315,155,225,175,240,465,,173
1/7/2025,315,175,95,290,230,105,125,110,225,325,,155
1/7/2025,315,175,95,290,230,105,125,110,225,325,,155
1/8/2025,225,175,90,270,225,100,125,145,280,335,290,153
1/8/2025,225,175,90,270,225,100,125,145,280,335,290,153
1/9/2025,240,145,90,240,200,85,155,135,305,415,365,145
1/9/2025,240,145,90,240,200,85,155,135,305,415,365,145
1/10/2025,200,150,95,205,175,115,150,150,235,375,310,155
1/10/2025,200,150,95,205,175,115,150,150,235,375,310,155
1/11/2025,,,,,,,,,,,,
1/11/2025,,,,,,,,,,,,
1/12/2025,,,,,,,,,,,,
1/12/2025,,,,,,,,,,,,
1/13/2025,,,,,,,,,,,,
1/13/2025,,,,,,,,,,,,
1/14/2025,,,,,,,,,,,,
1/14/2025,,,,,,,,,,,,
1/15/2025,245,185,95,200,125,100,125,210,215,490,,148
1/15/2025,245,185,95,200,125,100,125,210,215,490,,148
1/16/2025,310,205,120,185,140,105,115,165,210,465,,148
1/16/2025,310,205,120,185,140,105,115,165,210,465,,148
1/17/2025,305,210,135,245,155,120,85,175,235,475,,145
1/17/2025,305,210,135,245,155,120,85,175,235,475,,145
1/18/2025,,,,,,,,,,,,
1/18/2025,,,,,,,,,,,,
1/19/2025,,,,,,,,,,,,
1/19/2025,,,,,,,,,,,,
1/20/2025,325,230,110,225,245,95,115,140,245,490,315,145
1/20/2025,325,230,110,225,245,95,115,140,245,490,315,145
1/21/2025,415,190,125,205,190,118,128,145,210,525,338,138
1/21/2025,415,190,125,205,190,118,128,145,210,525,338,138
1/22/2025,325,210,125,260,260,90,125,190,255,420,,138
1/22/2025,325,210,125,260,260,90,125,190,255,420,,138
1/23/2025,475,225,105,275,225,100,125,125,300,575,315,135
1/23/2025,475,225,105,275,225,100,125,125,300,575,315,135
1/24/2025,425,225,115,190,240,98,130,135,290,365,,133
1/24/2025,425,225,115,190,240,98,130,135,290,365,,133
1/25/2025,,,,,,,,,,,,
1/25/2025,,,,,,,,,,,,
1/26/2025,,,,,,,,,,,,
1/26/2025,,,,,,,,,,,,
1/27/2025,475,260,130,175,300,93,125,110,300,515,325,153
1/27/2025,475,260,130,175,300,93,125,110,300,515,325,153
1/28/2025,475,235,125,255,305,135,165,110,355,525,,158
1/28/2025,475,235,125,255,305,135,165,110,355,525,,158
1/29/2025,475,215,170,125,325,105,155,85,385,445,295,148
1/29/2025,475,215,170,125,325,105,155,85,385,445,295,148
1/30/2025,425,360,180,125,375,100,190,90,360,425,290,138
1/30/2025,425,360,180,125,375,100,190,90,360,425,290,138
1/31/2025,575,475,210,135,335,85,210,110,225,415,335,135
1/31/2025,575,475,210,135,335,85,210,110,225,415,335,135
2/1/2025,,,,,,,,,,,,
2/1/2025,,,,,,,,,,,,
2/2/2025,,,,,,,,,,,,
2/2/2025,,,,,,,,,,,,
2/3/2025,500,415,225,140,350,110,200,110,225,375,275,135
2/3/2025,500,415,225,140,350,110,200,110,225,375,275,135
2/4/2025,,,,,,,,,,,,
2/4/2025,,,,,,,,,,,,
2/5/2025,425,440,240,120,475,95,245,110,,325,200,133
2/5/2025,425,440,240,120,475,95,245,110,,325,200,133
2/6/2025,450,400,175,125,500,105,240,90,,325,225,140
2/6/2025,450,400,175,125,500,105,240,90,,325,225,140
2/7/2025,375,375,215,120,475,90,185,95,225,325,255,145
2/7/2025,375,375,215,120,475,90,185,95,225,325,255,145
2/8/2025,,,,,,,,,,,,
2/8/2025,,,,,,,,,,,,
2/9/2025,,,,,,,,,,,,
2/9/2025,,,,,,,,,,,,
2/10/2025,400,650,210,100,525,105,235,83,225,305,230,165
2/10/2025,400,650,210,100,525,105,235,83,225,305,230,165
2/11/2025,425,650,235,115,525,105,245,85,225,310,,165
2/11/2025,425,650,235,115,525,105,245,85,225,310,,165
2/12/2025,,,,,,,,,,,,
2/12/2025,,,,,,,,,,,,
2/13/2025,360,725,265,125,510,105,240,85,275,345,270,168
2/13/2025,360,725,265,125,510,105,240,85,275,345,270,168
2/14/2025,350,675,290,90,475,110,190,90,305,310,,165
2/14/2025,350,675,290,90,475,110,190,90,305,310,,165
2/15/2025,,,,,,,,,,,,
2/15/2025,,,,,,,,,,,,
2/16/2025,,,,,,,,,,,,
2/16/2025,,,,,,,,,,,,
2/17/2025,375,840,265,110,525,165,175,175,325,355,,158
2/17/2025,375,840,265,110,525,165,175,175,325,355,,158
2/18/2025,280,750,315,115,450,130,190,90,315,335,290,155
2/18/2025,280,750,315,115,450,130,190,90,315,335,290,155
2/19/2025,250,550,325,85,425,158,190,90,265,310,290,155
2/19/2025,250,550,325,85,425,158,190,90,265,310,290,155
2/20/2025,215,465,345,85,350,145,180,90,250,305,270,140
2/20/2025,215,465,345,85,350,145,180,90,250,305,270,140
2/21/2025,150,375,275,90,275,120,125,85,230,275,250,150
2/21/2025,150,375,275,90,275,120,125,85,230,275,250,150
2/22/2025,,,,,,,,,,,,
2/22/2025,,,,,,,,,,,,
2/23/2025,,,,,,,,,,,,
2/23/2025,,,,,,,,,,,,
2/24/2025,175,850,300,100,165,130,110,110,240,275,290,138
2/24/2025,175,850,300,100,165,130,110,110,240,275,290,138
2/25/2025,160,775,285,90,150,110,145,105,240,255,265,148
2/25/2025,160,775,285,90,150,110,145,105,240,255,265,148
2/26/2025,,,,,,,,,,,,
2/26/2025,,,,,,,,,,,,
2/27/2025,130,650,265,95,130,120,115,85,220,245,,148
2/27/2025,130,650,265,95,130,120,115,85,220,245,,148
2/28/2025,125,750,305,90,100,105,95,165,200,225,,135
2/28/2025,125,750,305,90,100,105,95,165,200,225,,135
3/1/2025,,,,,,,,,,,,
3/1/2025,,,,,,,,,,,,
3/2/2025,,,,,,,,,,,,
3/2/2025,,,,,,,,,,,,
3/3/2025,125,700,250,185,85,110,70,95,185,290,,135
3/3/2025,125,700,250,185,85,110,70,95,185,290,,135
3/4/2025,155,625,220,180,90,110,100,70,175,290,,148
3/4/2025,155,625,220,180,90,110,100,70,175,290,,148
3/5/2025,275,525,265,175,95,115,90,75,175,275,,155
3/5/2025,275,525,265,175,95,115,90,75,175,275,,155
3/6/2025,325,775,240,145,90,110,95,75,175,275,,155
3/6/2025,325,775,240,145,90,110,95,75,175,275,,155
3/7/2025,325,650,275,130,80,110,105,95,175,270,260,150
3/7/2025,325,650,275,130,80,110,105,95,175,270,260,150
3/8/2025,,,,,,,,,,,,
3/8/2025,,,,,,,,,,,,
3/9/2025,,,,,,,,,,,,
3/9/2025,,,,,,,,,,,,
3/10/2025,400,675,265,175,110,120,130,110,245,278,255,155
3/10/2025,400,675,265,175,110,120,130,110,245,278,255,155
3/11/2025,400,650,225,160,90,110,150,120,200,265,240,155
3/11/2025,400,650,225,160,90,110,150,120,200,265,240,155
3/12/2025,375,640,240,175,85,100,155,155,175,275,195,153
3/12/2025,375,640,240,175,85,100,155,155,175,275,195,153
3/13/2025,,,,,,,,,,,,
3/13/2025,,,,,,,,,,,,
3/14/2025,275,660,225,265,105,115,155,125,200,300,,153
3/14/2025,275,660,225,265,105,115,155,125,200,300,,153
3/15/2025,,,,,,,,,,,,
3/15/2025,,,,,,,,,,,,
3/16/2025,,,,,,,,,,,,
3/16/2025,,,,,,,,,,,,
3/17/2025,550,525,245,215,120,120,225,110,250,285,245,175
3/17/2025,550,525,245,215,120,120,225,110,250,285,245,175
3/18/2025,475,500,225,220,105,125,210,105,200,275,225,173
3/18/2025,475,500,225,220,105,125,210,105,200,275,225,173
3/19/2025,490,450,225,200,160,110,190,105,175,275,265,165
3/19/2025,490,450,225,200,160,110,190,105,175,275,265,165
3/20/2025,425,610,190,255,305,105,285,100,150,,245,163
3/20/2025,425,610,190,255,305,105,285,100,150,,245,163
3/21/2025,400,350,215,150,275,115,225,95,225,275,225,160
3/21/2025,400,350,215,150,275,115,225,95,225,275,225,160
3/22/2025,,,,,,,,,,,,
3/22/2025,,,,,,,,,,,,
3/23/2025,,,,,,,,,,,,
3/23/2025,,,,,,,,,,,,
3/24/2025,525,525,215,170,275,120,290,125,225,268,240,135
3/24/2025,525,525,215,170,275,120,290,125,225,268,240,135
3/25/2025,515,600,245,140,250,135,295,90,180,255,245,135
3/25/2025,515,600,245,140,250,135,295,90,180,255,245,135
3/26/2025,450,550,190,135,275,150,235,90,150,255,255,143
3/26/2025,450,550,190,135,275,150,235,90,150,255,255,143
3/27/2025,475,540,210,138,355,145,175,105,255,225,250,135
3/27/2025,475,540,210,138,355,145,175,105,255,225,250,135
3/28/2025,515,475,210,185,340,155,270,135,180,235,,133
3/28/2025,515,475,210,185,340,155,270,135,180,235,,133
3/29/2025,,,,,,,,,,,,
3/29/2025,,,,,,,,,,,,
3/30/2025,,,,,,,,,,,,
3/30/2025,,,,,,,,,,,,
3/31/2025,,,,,,,,,,,,
3/31/2025,,,,,,,,,,,,
4/1/2025,575,560,245,205,490,125,215,105,180,225,245,155
4/1/2025,575,560,245,205,490,125,215,105,180,225,245,155
4/2/2025,375,375,125,215,450,160,215,105,215,245,245,155
4/3/2025,475,375,245,205,515,165,220,125,250,223,265,170
4/4/2025,425,410,225,240,510,145,255,140,,223,225,155
4/5/2025,,,,,,,,,,,,
4/6/2025,,,,,,,,,,,,
4/7/2025,340,310,175,290,500,145,190,125,250,245,215,148
4/8/2025,475,310,205,310,525,165,265,165,275,250,225,
4/9/2025,475,260,185,525,525,170,215,165,325,,220,145
4/10/2025,575,325,210,525,475,175,240,155,210,275,220,153
4/11/2025,625,315,235,625,575,190,225,155,250,275,225,153
4/12/2025,,,,,,,,,,,,
4/13/2025,,,,,,,,,,,,
4/14/2025,,,,,,,,,,,,
4/15/2025,,,,,,,,,,,,
